rt_loc,rt_corr_press,colour,location,corr_button,RT_measure_loop.thisRepN,RT_measure_loop.thisTrialN,RT_measure_loop.thisN,RT_measure_loop.thisIndex,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,thisRow.t,notes,RT_measure_start.started,RT_measure_start_text.started,RT_startscreen_press.started,RT_measure_start.stopped,RT_startscreen_press.keys,RT_startscreen_press.rt,RT_startscreen_press.duration,RT_measure_fixation.started,rt_measure_fixation.started,RT_measure_fixation.stopped,RT_measure_target.started,RT_target_fig.started,RT_measure_response.started,RT_measure_target.stopped,RT_measure_response.keys,RT_measure_response.corr,RT_measure_response.rt,RT_measure_response.duration,rt_list,rt_measure_fixation.stopped,RT_measure_end.started,RT_measure_endtext.started,RT_measure_endtext.stopped,RT_measure_end.stopped,StartScreen_training.started,StartScreen_ButtonPress_training.started,StartScreen_text_training.started,StartScreen_training.stopped,StartScreen_ButtonPress_training.keys,StartScreen_ButtonPress_training.rt,StartScreen_ButtonPress_training.duration,initial_iti_training.started,initial_iti_fig_training.started,initial_iti_training.stopped,CuePresentation_training.started,CueCircle_training.started,EarlyPressCue_training.started,CuePresentation_training.stopped,EarlyPressCue_training.keys,Fixation2000_training.started,Fixation2000_fig_training.started,EarlyPressFixation_training.started,Fixation2000_fig_training.stopped,EarlyPressFixation_training.stopped,Fixation2000_training.stopped,EarlyPressFixation_training.keys,EarlyPressFixation_training.rt,EarlyPressFixation_training.duration,TargetPresentation_training.started,full_target_time,TargetPresentation_fig_training.started,ButtonPressTarget_training.started,TargetPresentation_training.stopped,ButtonPressTarget_training.keys,ButtonPressTarget_training.corr,ButtonPressTarget_training.rt,ButtonPressTarget_training.duration,outcome_label_training,Blank_screen_training.started,Blank_screen_training.stopped,FeedbackCode_training.started,text_Feedback_training.started,text_treatCounter_training.started,FeedbackCode_training.stopped,ITI500_training.started,trial_ITI_training.started,trial_ITI_training.stopped,ITI500_training.stopped,TargetPresentation_fig_training.stopped,ButtonPressTarget_training.stopped,text_Feedback_training.stopped,text_treatCounter_training.stopped,CueCircle_training.stopped,EarlyPressCue_training.stopped,acc_ratio,EndScreen_training.started,EndScreenText_training.started,endTraining_startMain.started,EndScreen_training.stopped,endTraining_startMain.keys,endTraining_startMain.rt,endTraining_startMain.duration,WelcomeScreen.started,StartScreen_ButtonPress.started,textStartScreen.started,WelcomeScreen.stopped,StartScreen_ButtonPress.keys,StartScreen_ButtonPress.rt,StartScreen_ButtonPress.duration,initial_iti.started,first_ITI_fig.started,initial_iti.stopped,CuePresentation.started,CueCircle.started,EarlyPressCue.started,CuePresentation.stopped,EarlyPressCue.keys,Fixation2000.started,FixationScreen.started,EarlyPressFixation.started,FixationScreen.stopped,EarlyPressFixation.stopped,Fixation2000.stopped,EarlyPressFixation.keys,jitter,TargetPresentation.started,TargetPresentationScreen.started,ButtonPressTarget.started,TargetPresentation.stopped,ButtonPressTarget.keys,ButtonPressTarget.corr,ButtonPressTarget.rt,ButtonPressTarget.duration,outcome_label,Blank_screen.started,Blank_screen.stopped,FeedbackCode.started,text_Feedback.started,text_treatCounter.started,text_Feedback.stopped,text_treatCounter.stopped,FeedbackCode.stopped,ITI500.started,trial_ITI.started,trial_ITI.stopped,ITI500.stopped,Halfway_break.started,Halfway_break.stopped,Halfway_ButtonPress.keys,EarlyPressFixation.rt,EarlyPressFixation.duration,CueCircle.stopped,EarlyPressCue.stopped,TargetPresentationScreen.stopped,ButtonPressTarget.stopped,Halfway_break_text.started,Halfway_ButtonPress.started,Halfway_ButtonPress.rt,Halfway_ButtonPress.duration,EndScreen.started,EndScreenText.started,EndScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,blue,"(0.45, 0)",right,,,,,,,,,12,3,75,1,644.2846038999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7048147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,644.2666537999758,644.2846038999851,644.2846038999851,644.5356160000083,None,644.5357759000035,644.5487637000042,644.5487637000042,646.5487789000035,646.5487789000035,646.5436103999964,None,2,646.5437482999987,646.5487789000035,646.5487789000035,647.016039500013,right,1,0.4506155999843031,None,Correct,647.0167574000079,647.0169206999708,647.016926799959,647.531939700013,647.531939700013,649.5317951999605,649.5317951999605,649.51550400001,649.515518500004,649.5317951999605,650.0317295999848,650.0153678999632,650.0153811000055,650.015402399993,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,12,4,76,2,650.0317295999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6848147230071814,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,650.0156902999734,650.0317295999848,650.0317295999848,650.2692826999701,None,650.2695448999875,650.2855815999792,650.2855815999792,652.5482513000024,652.5482513000024,652.5320903999964,None,2.25,652.5322514,652.5482513000024,652.5482513000024,652.8828493999899,left,1,0.32330729998648167,None,Correct,652.8839296000078,652.8842920999741,652.8843116000062,653.3817205000087,653.3817205000087,655.384615899995,655.384615899995,655.3649721000111,655.3649823999731,655.3977302999701,655.9012691999669,655.882023299986,655.8820364999701,655.8820643000072,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,12,5,77,3,655.9012691999669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6648147230071814,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,655.8824886999791,655.9012691999669,655.9012691999669,656.1477790999925,None,656.1479365999694,656.1645171999699,656.1645171999699,658.4143629999598,658.4143629999598,658.3980299999821,None,2.25,658.3981625000015,658.4143629999598,658.4143629999598,658.8183843999868,right,1,0.3853804000536911,None,Correct,658.8189733999898,658.8191742000054,658.8191807999974,659.3314708999824,659.3314708999824,,,661.3195265000104,661.3195538999862,661.3315548999817,661.8306551999995,661.8143166999798,661.8143267999985,661.8143458999693,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,13,0,78,3,661.8306551999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6448147230071813,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,661.8146181000047,661.8306551999995,661.8306551999995,662.0647678999812,None,662.064901900012,662.084423399996,662.084423399996,663.8507621999597,663.8507621999597,663.8314667000086,None,1.75,663.8316042000079,663.8507621999597,663.8507621999597,664.2979597999947,right,1,0.435967699973844,None,Correct,664.2985603999696,664.2987640000065,664.2987713000039,664.8136591999792,664.8136591999792,,,666.7995643999893,666.7995788999833,666.8171798000112,,667.3153807999915,667.315397600003,667.3154326999793,None,,,662.084423399996,662.084423399996,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,13,1,79,2,667.3329284999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6248147230071813,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,667.3159116999595,667.3329284999636,667.3329284999636,667.5804756999714,None,667.5806244999985,667.5968956999714,667.5968956999714,669.34659500001,669.34659500001,669.3302857999806,None,1.75,669.3304233999806,669.34659500001,669.34659500001,669.8171504999627,left,1,0.4514608000172302,None,Correct,669.8177723999834,669.8179086999735,669.8179147999617,670.3298757000011,670.3298757000011,672.3304185000015,672.3304185000015,672.3135426999652,672.3135591999744,672.3304185000015,672.831534099998,672.8133871000027,672.8133971999632,672.8134188000113,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,13,2,80,5,672.831534099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6048147230071813,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,672.8137147999951,672.831534099998,672.831534099998,673.0638091000146,None,673.0642226999626,673.0804980999674,673.0804980999674,674.8482293999987,674.8482293999987,674.8298517999938,right,1.75,674.8305899999687,674.8482293999987,674.8482293999987,675.446701399982,None,0,,,Early,675.4469043000136,675.4470946000074,675.4471028000116,675.9460253000143,675.9460253000143,677.9497626000084,677.9497626000084,677.9299021000043,677.9299212999758,677.9497626000084,,678.4458086999948,678.4458220999804,678.4458434999688,None,0.22913970000809059,None,,,675.4628716000007,675.4628716000007,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,13,3,81,0,678.4630662999698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5848147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,678.4461078000022,678.4630662999698,678.4630662999698,678.6960984999896,None,678.6962312000105,678.7123952999827,678.7123952999827,680.9671510999906,680.9671510999906,680.9463482999709,None,2.25,680.9465300000156,680.9671510999906,680.9671510999906,681.3317129999632,left,1,0.35036340000806376,None,Correct,681.3333953999681,681.3339617999736,681.3339886000031,681.8454194999649,681.8454194999649,683.8470116999815,683.8470116999815,683.8326043999987,683.832621700014,683.8470116999815,,684.3489119000151,684.3489263000083,684.3489559000009,None,,,678.7123952999827,678.7123952999827,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,13,4,82,4,684.3618548999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5648147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,684.3492349999724,684.3618548999657,684.3618548999657,684.5955004999996,None,684.5956363999867,684.6119687999599,684.6119687999599,686.8618897999986,686.8618897999986,686.8455850000028,None,2.25,686.8457650999771,686.8618897999986,686.8618897999986,687.2789966000128,left,1,0.40859639999689534,None,Correct,687.2797113999841,687.2800009999773,687.2800095999846,687.7950701999944,687.7950701999944,689.7947970000096,689.7947970000096,689.7784568999778,689.7784714999725,689.7947970000096,,690.2801630999893,690.2801837999723,690.2802201999584,None,,,684.6119687999599,684.6119687999599,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,13,5,83,1,690.294602399983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5448147230071813,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,690.2805587999756,690.294602399983,690.294602399983,690.5288560999907,None,690.5289929999853,690.5480225000065,690.5480225000065,692.5607271000044,692.5607271000044,692.5445533999591,None,2,692.544681600004,692.5607271000044,692.5607271000044,692.861605699989,right,1,0.299641799996607,None,Correct,692.8622575000045,692.8624897999689,692.8624965999625,693.3609799999977,693.3609799999977,695.3610374999698,695.3610374999698,695.3481569999713,695.3481731999782,695.3610374999698,695.8608913999633,695.8479461999959,695.8479579999694,695.8479795999592,None,,,690.5480225000065,690.5480225000065,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,14,0,84,3,695.8608913999633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5248147230071812,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,695.8482743999921,695.8608913999633,695.8608913999633,696.0944373999955,None,696.0946007999592,696.1106597000035,696.1106597000035,697.8605907000019,697.8605907000019,697.8442573999637,None,1.75,697.8444148999988,697.8605907000019,697.8605907000019,698.2613130999962,right,1,0.3996599999954924,None,Correct,698.2624685000046,698.2626999999629,698.2627095999778,698.7770752999932,698.7770752999932,700.7772456000093,700.7772456000093,700.760743199964,700.7607602999778,700.7772456000093,,701.2609290999826,701.2609484000131,701.2609912999906,None,,,696.1106597000035,696.1106597000035,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,14,1,85,0,701.2777490000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5048147230071812,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,701.2617464999785,701.2777490000008,701.2777490000008,701.5107159999898,None,701.5108743999735,701.5268539999961,701.5268539999961,703.7764479999896,703.7764479999896,703.7618984999717,None,2.25,703.7620723000146,703.7764479999896,703.7764479999896,704.1107959999936,left,1,0.3320407000137493,None,Correct,704.1113557000062,704.1115983999916,704.1116099999635,704.6270016999915,704.6270016999915,,,706.6146951999981,706.614712999959,706.6266127999988,,707.1133985999622,707.1134142999654,707.1134477999876,None,,,701.5268539999961,701.5268539999961,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,14,2,86,1,707.1264384000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4848147230071812,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,707.1139302999945,707.1264384000096,707.1264384000096,707.3605212999973,None,707.3607152999612,707.3765463999589,707.3765463999589,709.6263584999833,709.6263584999833,709.6105313000153,None,2.25,709.6107691999641,709.6263584999833,709.6263584999833,709.9270221999614,right,1,0.2979433000436984,None,Correct,709.9279334999737,709.9282212000107,709.9282331999857,710.4260075999773,710.4260075999773,712.4261134999688,712.4261134999688,712.4099902999587,712.4100073999725,712.4428840999608,712.9464596000034,712.9266552999616,712.9266721999738,712.9267006000155,None,,,707.3765463999589,707.3765463999589,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,14,3,87,2,712.9464596000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4648147230071812,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,712.9271399999852,712.9464596000034,712.9464596000034,713.1801019000122,None,713.1804483999731,713.1932460999815,713.1932460999815,714.9420032000053,714.9420032000053,714.9261332000024,None,1.75,714.9262808999629,714.9420032000053,714.9420032000053,715.3107745999587,left,1,0.364801499992609,None,Correct,715.3119661000092,715.3123864000081,715.3124028999591,715.8256782999961,715.8256782999961,717.8250311999582,717.8250311999582,717.8086662999704,717.8086791000096,717.8250311999582,718.3253504000022,718.3088407999603,718.308850499976,718.3088760999963,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,14,4,88,5,718.3253504000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44481472300718117,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,718.309175500006,718.3253504000022,718.3253504000022,718.5593926999718,None,718.5595852999832,718.5787804999854,718.5787804999854,720.8415490000043,720.8415490000043,720.8251104999799,None,2.25,720.8252464999678,720.8415490000043,720.8415490000043,721.2089520000154,right,1,0.36176280002109706,None,Correct,721.2098118999857,721.2100453999592,721.2100550999749,721.7346340999939,721.7346340999939,,,723.7099472999689,723.7099586999975,723.7250097999931,724.2256399999605,724.2089310999727,724.208945899969,724.2089762999676,None,,,718.5787804999854,718.5787804999854,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,14,5,89,4,724.2256399999605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42481472300718115,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,724.2093593999743,724.2256399999605,724.2256399999605,724.4584178999648,None,724.4585631999653,724.4794400999672,724.4794400999672,726.4942472999683,726.4942472999683,726.4747300000163,None,2,726.4748936999822,726.4942472999683,726.4942472999683,726.89264549996,left,1,0.38105409999843687,None,Correct,726.8934784999583,726.8937536999583,726.893763799977,727.407722599979,727.407722599979,729.4074309999705,729.4074309999705,729.3912735999911,729.3912906000041,729.4074309999705,729.9075062999618,729.8914193999954,729.8914339999901,729.891456399986,None,,,724.4794400999672,724.4794400999672,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,15,0,90,3,729.9075062999618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40481472300718113,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,729.8917494000052,729.9075062999618,729.9075062999618,730.1412656999892,None,730.1414195999969,730.1575997999753,730.1575997999753,732.157587499998,732.157587499998,732.1415708999848,None,2,732.1417943999986,732.157587499998,732.157587499998,732.5576548000099,None,0,,,Incorrect,732.5580954999896,732.5582876999979,732.5582967000082,733.0608919999795,733.0608919999795,735.0735566999647,735.0735566999647,735.0571893999586,735.0572025000001,735.0735566999647,735.5735894999816,735.5573157999897,735.5573281999677,735.5573496000143,None,,,730.1575997999753,730.1575997999753,732.574492899992,732.574492899992,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,15,1,91,1,735.5735894999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3848147230071811,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,735.5576543000061,735.5735894999816,735.5735894999816,735.8070456999703,None,735.8071791999973,735.8234929000027,735.8234929000027,738.0740965000005,738.0740965000005,738.0576371999923,None,2.25,738.0579093999695,738.0740965000005,738.0740965000005,738.4568665999686,None,0,,,Incorrect,738.4574791999767,738.4577658000053,738.4577729000011,738.9565031999955,738.9565031999955,740.9563914999599,740.9563914999599,740.941808899981,740.941823799978,740.9563914999599,,741.4435155999963,741.4435277999728,741.4435627000057,None,,,735.8234929000027,735.8234929000027,738.4732062999974,738.4732062999974,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,15,2,92,4,741.4562672000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3648147230071811,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,741.44384979998,741.4562672000029,741.4562672000029,741.6898143999861,None,741.6899394000066,741.7061305000097,741.7061305000097,743.456334699993,743.456334699993,743.4398724999628,None,1.75,743.440034499974,743.456334699993,743.456334699993,743.8068264999893,None,0,,,Incorrect,743.8076486999635,743.8079601000063,743.8079718999797,744.3058627999853,744.3058627999853,746.3057625999791,746.3057625999791,746.2895030999789,746.2895132999984,746.3224152000039,746.8223623000085,746.8060407000012,746.8060508999624,746.8060700999922,None,,,741.7061305000097,741.7061305000097,743.8226922999602,743.8226922999602,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,15,3,93,0,746.8223623000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3448147230071811,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,746.8063608999946,746.8223623000085,746.8223623000085,747.0561233999906,None,747.0562720999587,747.0723950999673,747.0723950999673,749.3223379999981,749.3223379999981,749.3059970999602,None,2.25,749.306138999993,749.3223379999981,749.3223379999981,749.6238728999742,left,1,0.29412440001033247,None,Correct,749.6250451999949,749.6254760000156,749.6254953999887,750.1390572999953,750.1390572999953,,,752.1255382999661,752.1255695999716,752.1389591000043,752.6419364999747,752.6221896999632,752.6222022000002,752.6222250999999,None,,,747.0723950999673,747.0723950999673,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,15,4,94,2,752.6419364999747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32481472300718106,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,752.6225472000078,752.6419364999747,752.6419364999747,752.8910882999771,None,752.8912559999735,752.9051633999916,752.9051633999916,754.6582892999868,754.6582892999868,754.6392162999837,None,1.75,754.6393551999936,754.6582892999868,754.6582892999868,754.9722151999595,None,0,,,Incorrect,754.9728372999816,754.9731399999582,754.9731499999762,755.4922306999797,755.4922306999797,,,757.4588032999891,757.4588189999922,757.471665399964,757.9714089999907,757.9552518000128,757.9552641999908,757.9552844999707,None,,,,,754.9883921999717,754.9883921999717,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,15,5,95,5,757.9714089999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32481472300718106,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,757.9555544999894,757.9714089999907,757.9714089999907,758.2056298999814,None,758.2057819999754,758.2248661000049,758.2248661000049,760.2387571000145,760.2387571000145,760.226588999969,None,2,760.2268279999844,760.2387571000145,760.2387571000145,760.5549883999629,None,0,,,Incorrect,760.5556426999974,760.555897400016,760.555905599962,761.0711733999779,761.0711733999779,763.0712473999592,763.0712473999592,763.0547135999659,763.0547293999698,763.0712473999592,,763.557871899975,763.5578838000074,763.5579079000163,None,,,758.2248661000049,758.2248661000049,760.5712067999993,760.5712067999993,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,16,0,96,3,763.5709141999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37481472300718105,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,763.5582286000135,763.5709141999832,763.5709141999832,763.8046920999768,None,763.8048267000122,763.824261599977,763.824261599977,765.5707127999631,765.5707127999631,765.5581590000074,right,1.75,765.5587172000087,765.5707127999631,765.5707127999631,765.9408452999778,None,0,,,Early,765.9410533999908,765.9413118999801,765.9413177999668,766.453999099962,766.453999099962,,,768.4238538999925,768.4238704000018,768.4414277999895,,768.937129399972,768.9371404999983,768.9371641000034,None,1.0552301999996416,None,763.824261599977,763.824261599977,765.9573085999582,765.9573085999582,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,16,1,97,2,768.9537110999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42481472300718104,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,768.937526499969,768.9537110999809,768.9537110999809,769.1891133000026,None,769.189262299973,769.2040342999971,769.2040342999971,771.4535222999984,771.4535222999984,771.4371203999617,None,2.25,771.4372709000017,771.4535222999984,771.4535222999984,771.8075092000072,left,1,0.3452341000083834,None,Correct,771.8083851999836,771.8086057999753,771.8086161999963,772.3037556000054,772.3037556000054,774.3034348000074,774.3034348000074,774.2876580999582,774.2876825999701,774.3203202000004,774.8196714000078,774.8036360999686,774.8036461999873,774.8036652000155,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,16,2,98,5,774.8196714000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474814723007181,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,774.803939800011,774.8196714000078,774.8196714000078,775.0564112999709,None,775.0565654999809,775.0695553999976,775.0695553999976,777.0695830999757,777.0695830999757,777.0537102000089,None,2,777.0538861000095,777.0695830999757,777.0695830999757,777.5222442999948,right,1,0.44953790004365146,None,Correct,777.5230718000093,777.5233090000111,777.5233183999662,778.0367793999612,778.0367793999612,780.0360426999978,780.0360426999978,780.019742799981,780.0197555999621,780.0360426999978,780.535999100015,780.5197441999917,780.5197591999895,780.5197829999961,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,16,3,99,1,780.535999100015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524814723007181,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,780.5201142000151,780.535999100015,780.535999100015,780.7695814999752,None,780.7697078000056,780.7859141000081,780.7859141000081,782.5358120999881,782.5358120999881,782.5192849999876,None,1.75,782.519430299988,782.5358120999881,782.5358120999881,782.8531247999636,right,1,0.30228150001494214,None,Correct,782.853743100015,782.8539733999642,782.8539838999859,783.3524920999771,783.3524920999771,785.3528501999681,785.3528501999681,785.3363302999642,785.3363487999886,785.3690483999671,785.8722057999694,785.8528732999694,785.8528898999793,785.8529121999745,None,,,780.7859141000081,780.7859141000081,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
